Loan_ID,Port_ID,OriginalLoanAmount,OutstandingAmount,CollateralValue,CreditRating
13150,1,20000,11364,21400,BBB
13151,8,40000,34296,39600,AAA
13152,1,80000,78347,81600,AA
13153,3,40000,23445,41200,AA
13154,7,80000,65911,88000,BBB
13155,8,100000,90282,108000,AA
13156,4,100000,91376,104000,BB
13157,2,100000,92305,105000,B
13158,4,40000,32638,44000,AA
13159,3,100000,82532,100000,AA
13160,2,40000,28673,41200,CCC
13161,3,80000,65158,84000,CCC
13162,2,60000,58307,63600,AAA
13163,7,80000,71302,84000,AAA
13164,7,40000,37135,44000,AA
13165,6,40000,21882,42800,BBB
13166,5,40000,20608,44000,AA
13167,5,80000,79037,84000,AA
13168,7,60000,44135,60000,AA
13169,8,100000,87090,110000,B
13170,7,40000,36645,40800,AAA
13171,2,20000,16035,21200,BBB
13172,5,40000,23747,40000,BB
13173,5,100000,81128,105000,AA
13174,2,100000,83925,99000,B
13175,5,20000,18773,21800,BB
13176,8,80000,74422,83200,B
13177,4,80000,79711,82400,BBB
13178,3,60000,55175,60600,BB
13179,2,20000,11672,21200,AAA
13180,3,100000,85612,108000,B
13181,5,100000,82958,99000,B
13182,8,100000,85753,110000,CCC
13183,5,100000,93544,109000,B
13184,1,20000,18897,20000,AA
13185,8,80000,76134,82400,B
13186,3,20000,15233,20800,AAA
13187,2,60000,43119,62400,B
13188,7,100000,98245,108000,AA
13189,2,40000,27178,42400,AAA
13190,4,100000,88470,101000,AAA
13191,8,20000,16797,21600,A
13192,7,40000,25963,40000,A
13193,7,100000,97781,107000,BBB
13194,7,80000,69715,80800,BBB
13195,2,40000,38069,39600,A
13196,6,40000,31744,43600,A
13197,3,80000,73764,84800,BBB
13198,2,80000,63341,83200,A
13199,2,20000,16508,20600,A
13200,5,80000,74448,83200,BBB
13201,1,20000,19066,20400,AA
13202,6,40000,36688,42400,A
13203,2,80000,70009,84000,BB
13204,3,40000,32819,42800,A
13205,6,20000,19382,20600,BB
13206,4,100000,88549,103000,CCC
13207,4,40000,20859,42400,A
13208,7,100000,96404,103000,A
13209,1,80000,69224,83200,A
13210,5,60000,59798,60000,A
13211,2,40000,28360,43600,AA
13212,3,20000,14783,21200,A
13213,7,60000,45052,63600,B
13214,1,80000,71700,84000,CCC
13215,3,100000,86117,105000,BBB
13216,2,80000,72162,83200,B
13217,5,20000,13425,20200,AA
13218,6,100000,94559,106000,BBB
13219,6,100000,80817,108000,B
13220,8,20000,12351,21400,A
13221,3,60000,41521,61800,B
13222,7,100000,94164,109000,B
13223,1,80000,62997,88000,BB
13224,3,80000,69627,80000,BB
13225,2,20000,19179,19800,BBB
13226,7,40000,35650,42000,B
13227,4,40000,39339,43600,A
13228,5,100000,86519,101000,AA
13229,1,80000,73655,84800,BB
13230,1,60000,41114,60000,BB
13231,1,20000,15812,20000,CCC
13232,5,60000,51142,61200,A
13233,1,100000,81326,102000,A
13234,1,80000,64118,81600,BB
13235,7,80000,78122,87200,A
13236,6,100000,96613,102000,A
13237,5,80000,71706,84800,BBB
13238,2,60000,48100,60600,AAA
13239,8,100000,96987,104000,B
13240,8,100000,94773,108000,B
13241,6,40000,21639,43200,B
13242,4,60000,54745,61800,B
13243,3,100000,96017,108000,AA
13244,2,20000,14162,20400,B
13245,2,20000,16605,21400,CCC
13246,4,60000,41668,66000,A
13247,6,60000,59278,63600,BBB
13248,8,40000,33272,42800,BBB
13249,8,100000,80680,99000,AA
13250,4,40000,26310,42800,B
13251,4,80000,78876,80000,A
13252,6,40000,28521,40000,AAA
13253,1,20000,14985,20000,A
13254,6,60000,52525,63000,BB
13255,2,60000,45009,66000,BB
13256,1,60000,54020,61200,BB
13257,1,20000,10495,20200,BB
13258,2,40000,35782,42800,BB
13259,2,100000,88713,101000,B
13260,8,40000,27018,42800,AA
13261,4,80000,60299,85600,B
13262,3,60000,45222,64200,AA
13263,2,60000,53995,60600,BBB
13264,6,80000,63822,80000,AA
13265,7,100000,80978,102000,A
13266,8,80000,65594,80000,AAA
13267,2,80000,77050,82400,CCC
13268,8,40000,28348,42400,CCC
13269,6,80000,79477,87200,CCC
13270,2,60000,51097,59400,BB
13271,2,40000,25211,40800,A
13272,7,20000,15877,20200,CCC
13273,5,80000,62222,88000,BBB
13274,4,80000,64078,86400,BB
13275,7,100000,91472,101000,AA
13276,2,100000,81234,103000,CCC
13277,5,60000,45894,63600,BB
13278,1,80000,63669,83200,AA
13279,5,40000,29716,39600,BBB
13280,8,80000,61298,88000,B
13281,6,100000,87467,107000,B
13282,3,80000,77671,83200,BB
13283,3,100000,80872,105000,B
13284,5,60000,51342,60000,B
13285,5,100000,92616,105000,BB
13286,5,40000,38402,43200,BBB
13287,4,20000,10782,20400,BBB
13288,3,100000,84435,99000,A
13289,2,100000,84251,102000,BB
13290,6,60000,54305,66000,BBB
13291,4,80000,64189,87200,BBB
13292,6,80000,66909,83200,CCC
13293,6,100000,94978,105000,B
13294,6,60000,55756,66000,BBB
13295,6,100000,92681,99000,AAA
13296,3,80000,62271,87200,B
13297,8,100000,96742,110000,BB
13298,7,40000,39226,44000,BBB
13299,5,60000,56542,63000,CCC
13300,3,40000,39444,40000,BBB
13301,7,20000,10377,21800,BBB
13302,3,100000,80254,102000,BB
13303,6,60000,43666,64200,BB
13304,2,80000,79332,80800,BBB
13305,3,80000,77306,87200,CCC
13306,5,80000,79979,84000,AA
13307,4,80000,77884,84000,BB
13308,6,100000,99780,104000,BBB
13309,7,100000,91104,101000,BB
13310,7,60000,53539,61200,A
13311,7,60000,42816,61800,A
13312,1,60000,59983,60600,A
13313,2,80000,68321,83200,BB
13314,4,60000,57900,66000,BB
13315,5,40000,28236,42800,B
13316,1,80000,75297,79200,BB
13317,7,80000,64501,88000,AAA
13318,4,80000,72396,84000,B
13319,2,60000,51688,65400,A
13320,6,60000,52512,61200,A
13321,2,60000,52526,64200,BBB
13322,2,60000,48725,64200,BBB
13323,3,60000,49866,61800,AA
13324,8,100000,95034,105000,B
13325,2,60000,53866,65400,BBB
13326,3,60000,57471,61200,AAA
13327,3,20000,17278,21600,CCC
13328,5,60000,43411,59400,BBB
13329,8,60000,54601,66000,A
13330,5,80000,78781,86400,AA
13331,4,40000,38755,41600,A
13332,4,60000,52331,63000,CCC
13333,3,40000,21822,41200,AA
13334,1,100000,87848,102000,BB
13335,2,20000,12204,22000,B
13336,4,40000,22239,43600,BB
13337,2,40000,32566,40400,AAA
13338,8,80000,74674,86400,A
13339,7,60000,44988,59400,CCC
13340,1,80000,65752,86400,CCC
13341,3,80000,71036,80800,A
13342,5,100000,82384,110000,BB
13343,4,80000,78378,86400,AAA
13344,3,100000,92142,99000,BB
13345,1,80000,66302,79200,AA
13346,5,20000,18733,21800,BB
13347,4,80000,65039,85600,CCC
13348,5,40000,35822,40400,BBB
13349,8,40000,37254,39600,B
13350,4,100000,80551,109000,CCC
13351,7,100000,87106,107000,CCC
13352,8,20000,16234,20200,CCC
13353,7,100000,85995,109000,BBB
13354,3,100000,81784,100000,B
13355,1,60000,41109,60600,A
13356,6,80000,65144,85600,BB
13357,3,60000,53375,64800,BB
13358,5,80000,76460,81600,AA
13359,6,40000,24395,42000,CCC
13360,7,80000,77681,85600,AA
13361,5,80000,66349,81600,B
13362,7,60000,49843,60600,CCC
13363,2,80000,73440,83200,BBB
13364,7,80000,69755,79200,B
13365,2,60000,55563,60600,AAA
13366,7,100000,81435,104000,A
13367,7,100000,89756,107000,A
13368,5,100000,91986,105000,AAA
13369,8,40000,37616,40000,AA
13370,3,80000,65105,80000,AA
13371,2,80000,60877,84000,B
13372,6,60000,43184,62400,CCC
13373,7,80000,77504,83200,B
13374,7,60000,59139,65400,CCC
13375,7,100000,98228,106000,AA
13376,4,80000,66911,84800,CCC
13377,8,60000,55499,62400,AA
13378,3,40000,21120,42400,AAA
13379,3,100000,80650,106000,BB
13380,3,40000,32122,40800,CCC
13381,8,100000,92256,110000,B
13382,8,40000,21806,42000,CCC
13383,3,100000,89692,109000,B
13384,6,20000,11089,20600,BBB
13385,8,80000,68975,85600,A
13386,5,40000,29912,40000,CCC
13387,3,60000,58125,65400,AA
13388,2,60000,48604,61200,BB
13389,2,60000,40294,66000,AA
13390,1,100000,82179,107000,BB
13391,2,40000,33898,40000,BB
13392,8,40000,32495,40800,A
13393,7,60000,44921,61800,BB
13394,6,20000,12267,21600,AAA
13395,5,40000,36887,43600,AA
13396,1,80000,71349,84800,BB
13397,1,80000,72254,83200,AAA
13398,6,40000,39356,42400,AAA
13399,3,40000,26407,42400,BB
13400,4,80000,75342,84000,BB
13401,5,60000,44214,59400,AAA
13402,5,80000,65802,88000,B
13403,4,40000,20446,40400,AAA
13404,6,20000,12629,20400,A
13405,2,60000,50198,64800,BBB
13406,1,40000,29684,44000,BB
13407,1,60000,54218,59400,AA
13408,6,60000,42000,61800,BB
13409,8,20000,15419,20200,A
13410,1,60000,52343,60600,BBB
13411,4,100000,95561,102000,AAA
13412,3,40000,23874,44000,AAA
13413,8,60000,56627,61800,AAA
13414,7,80000,71275,81600,A
13415,5,60000,43160,59400,BB
13416,3,40000,20932,40400,AAA
13417,1,100000,90700,101000,BB
13418,5,40000,29707,42000,BBB
13419,5,100000,83165,109000,BB
13420,4,60000,41704,59400,CCC
13421,5,40000,34115,40400,BBB
13422,5,20000,11745,21200,CCC
13423,4,60000,41488,64200,AA
13424,3,100000,91266,99000,A
13425,5,80000,69071,85600,AAA
13426,3,100000,95215,100000,A
13427,6,60000,55460,62400,BB
13428,8,80000,76898,80800,CCC
13429,8,20000,16242,21200,AA
13430,6,40000,24114,40400,AA
13431,4,40000,39440,42000,B
13432,1,100000,88294,110000,A
13433,8,20000,12272,20000,BB
13434,5,40000,27862,42800,BBB
13435,6,60000,55112,60000,BBB
13436,4,40000,36806,39600,BB
13437,5,40000,28969,40800,BB
13438,4,40000,25077,42400,BBB
13439,1,100000,80250,107000,B
13440,7,60000,57190,61200,A
13441,7,60000,57620,61200,A
13442,2,40000,31195,39600,A
13443,7,40000,25536,42000,AAA
13444,1,80000,63110,84000,A
13445,6,80000,70956,83200,CCC
13446,3,80000,75289,80000,BB
13447,5,80000,78219,80800,A
13448,3,100000,98626,106000,AA
13449,7,20000,19796,21200,CCC
13450,5,80000,63364,83200,A
13451,8,80000,76456,83200,B
13452,1,80000,65663,86400,B
13453,2,20000,18500,22000,CCC
13454,5,80000,79498,85600,CCC
13455,3,60000,51629,61200,BB
13456,3,20000,16285,20000,BB
13457,4,60000,40845,63000,BB
13458,7,80000,73476,87200,AAA
13459,6,100000,92523,99000,AA
13460,3,80000,62687,88000,BB
13461,4,40000,23834,39600,CCC
13462,5,100000,85511,107000,BBB
13463,4,80000,78615,87200,BB
13464,4,40000,33983,39600,A
13465,6,60000,58742,63600,AA
13466,7,20000,19150,21800,AA
13467,8,100000,86460,99000,BBB
13468,5,100000,92346,110000,B
13469,7,80000,68419,87200,AA
13470,2,100000,83840,109000,AAA
13471,3,40000,36668,44000,A
13472,3,40000,23669,42400,B
13473,6,80000,68081,86400,BBB
13474,2,100000,89603,106000,A
13475,3,100000,80612,101000,BBB
13476,3,40000,26374,44000,AAA
13477,4,100000,83621,106000,AAA
13478,8,60000,40307,64200,BB
13479,3,60000,58957,65400,AAA
13480,3,80000,69468,82400,BB
13481,5,20000,12452,21000,BB
13482,8,80000,62684,79200,AAA
13483,5,20000,19996,20000,CCC
13484,3,60000,55187,66000,A
13485,6,80000,71161,84000,AAA
13486,1,60000,46995,61800,A
13487,5,100000,90080,109000,BB
13488,4,100000,90265,107000,A
13489,1,60000,45115,66000,BBB
13490,2,60000,42841,63000,BB
13491,2,60000,57650,65400,CCC
13492,5,40000,30678,42000,B
13493,3,80000,63383,81600,BBB
13494,7,60000,40063,63000,B
13495,7,60000,50436,66000,AA
13496,8,60000,46948,60000,AAA
13497,4,80000,70281,84800,CCC
13498,1,60000,40336,62400,CCC
13499,3,60000,49468,63000,AAA
13500,3,100000,89762,103000,BB
13501,2,60000,54823,59400,BBB
13502,7,60000,46910,59400,A
13503,6,20000,15282,21200,AA
13504,3,20000,16603,21200,BB
13505,2,40000,32792,42000,BB
13506,1,100000,98515,100000,B
13507,1,60000,51484,60000,A
13508,1,100000,85056,105000,BB
13509,4,20000,17547,19800,AA
13510,2,100000,88213,106000,AAA
13511,3,80000,73016,81600,A
13512,1,100000,85821,110000,AA
13513,4,100000,87462,105000,CCC
13514,7,40000,27610,42800,AAA
13515,5,40000,39709,40000,A
13516,1,60000,45440,66000,BBB
13517,3,100000,92468,105000,BB
13518,2,100000,88339,100000,BB
13519,3,40000,27184,43600,AAA
13520,5,80000,62756,80800,AA
13521,8,80000,61632,86400,BBB
13522,2,60000,47738,63000,AA
13523,1,60000,48040,61800,BB
13524,4,20000,19579,20200,CCC
13525,7,100000,96176,104000,B
13526,4,80000,64839,80800,CCC
13527,7,80000,75815,84000,A
13528,5,100000,92936,100000,BB
13529,8,80000,75118,79200,AAA
13530,3,80000,76615,86400,BBB
13531,5,100000,80831,107000,CCC
13532,5,100000,85089,101000,A
13533,4,80000,70140,85600,AA
13534,8,80000,63146,85600,CCC
13535,6,20000,11259,19800,BBB
13536,7,80000,74994,88000,AAA
13537,8,60000,45125,60600,A
13538,1,40000,35211,42000,AA
13539,4,80000,73026,80000,CCC
13540,3,100000,81620,108000,AAA
13541,1,40000,29749,42400,BBB
13542,4,40000,36581,44000,AA
13543,6,60000,41729,60600,AAA
13544,2,60000,47713,59400,BBB
13545,1,100000,95157,105000,A
13546,1,100000,87948,99000,BBB
13547,5,40000,24261,42000,B
13548,7,80000,73841,86400,A
13549,4,40000,25519,40000,BB
13550,7,40000,20415,44000,CCC
13551,4,80000,77051,87200,CCC
13552,7,100000,99043,104000,B
13553,3,40000,34255,44000,B
13554,5,40000,34472,42800,B
13555,4,40000,20336,42000,BB
13556,8,40000,32366,41200,AA
13557,2,100000,99464,105000,B
13558,8,100000,99772,101000,AA
13559,4,20000,10779,22000,BBB
13560,1,60000,47739,60600,AA
13561,5,40000,28509,43600,AA
13562,5,20000,16330,20200,CCC
13563,3,100000,91509,110000,BBB
13564,4,80000,62983,88000,CCC
13565,4,60000,52712,63600,BBB
13566,6,100000,97514,103000,CCC
13567,7,80000,74922,80800,AAA
13568,8,20000,12054,20400,BBB
13569,1,40000,24078,40400,AA
13570,6,60000,58534,60000,A
13571,6,40000,31296,41600,CCC
13572,2,40000,36886,43200,AAA
13573,1,100000,92131,101000,BBB
13574,2,40000,23610,40800,AAA
13575,5,80000,72043,86400,B
13576,2,100000,92341,108000,A
13577,2,40000,32782,42800,AA
13578,5,40000,29499,43600,AAA
13579,3,60000,57470,61200,CCC
13580,4,100000,82241,107000,B
13581,2,40000,37458,41600,CCC
13582,4,20000,13072,20600,B
13583,8,20000,14832,21000,BB
13584,2,60000,44288,63600,B
13585,1,40000,33784,43200,BB
13586,5,60000,54751,60000,BBB
13587,7,60000,57361,62400,AA
13588,4,40000,22336,40000,AAA
13589,4,60000,53053,61200,B
13590,3,100000,94491,109000,B
13591,4,60000,54873,60600,CCC
13592,5,20000,14626,21400,B
13593,3,60000,53798,61200,BBB
13594,3,100000,86174,99000,AAA
13595,7,40000,27175,40800,A
13596,4,80000,79283,81600,BB
13597,4,80000,75756,87200,AAA
13598,1,80000,72050,81600,A
13599,5,20000,10732,21200,A
13600,8,100000,98866,106000,A
13601,2,80000,74295,80800,BBB
13602,7,40000,32757,42000,CCC
13603,6,20000,17231,19800,BBB
13604,1,60000,53858,64800,AA
13605,8,60000,49951,63000,BB
13606,5,40000,28203,42000,BBB
13607,5,80000,62610,83200,CCC
13608,4,60000,59918,64200,BB
13609,8,40000,20970,42000,BBB
13610,5,100000,89826,107000,AAA
13611,6,100000,87883,107000,BB
13612,6,80000,63475,79200,AA
13613,8,80000,69770,84000,CCC
13614,7,60000,42597,63600,A
13615,8,80000,66579,84000,B
13616,5,40000,23776,44000,BB
13617,5,60000,49117,63600,AA
13618,4,40000,27516,42400,AAA
13619,5,100000,84224,107000,BB
13620,1,100000,87155,106000,BB
13621,4,20000,12734,21800,BBB
13622,8,20000,11139,19800,A
13623,5,40000,35727,44000,CCC
13624,1,40000,36311,39600,A
13625,1,80000,67877,85600,AAA
13626,6,80000,71357,80000,BBB
13627,1,100000,85428,109000,BBB
13628,1,60000,50175,61200,AAA
13629,4,80000,60925,86400,AAA
13630,3,100000,86631,108000,B
13631,4,60000,49701,60000,AAA
13632,2,40000,33820,42800,CCC
13633,3,60000,52786,63600,B
13634,3,100000,80167,104000,A
13635,2,100000,92003,106000,B
13636,4,80000,74917,83200,CCC
13637,2,40000,31927,41600,B
13638,5,100000,83154,108000,BBB
13639,5,80000,78057,87200,AAA
13640,6,40000,36787,40800,CCC
13641,2,40000,30412,41200,B
13642,7,80000,60262,83200,BB
13643,4,100000,87992,110000,BB
13644,5,80000,71714,85600,B
13645,3,40000,35011,41600,A
13646,2,20000,18460,20000,AA
13647,4,100000,96664,104000,A
13648,4,80000,63375,87200,A
13649,6,40000,27030,42400,BBB
13650,4,20000,12616,20200,A
13651,3,100000,96573,103000,AA
13652,4,60000,57263,59400,B
13653,5,100000,89561,103000,AA
13654,8,20000,16164,19800,B
13655,7,20000,13405,20600,BB
13656,4,60000,56506,62400,B
13657,4,100000,99311,109000,BBB
13658,6,100000,92588,110000,CCC
13659,6,80000,68655,86400,BB
13660,3,40000,27237,40400,A
13661,1,20000,14592,20000,A
13662,2,40000,39096,39600,AA
13663,8,100000,97046,106000,AA
13664,4,40000,23774,41600,BBB
13665,7,40000,27374,40400,AAA
13666,2,40000,36605,40000,BB
13667,2,80000,70441,80800,CCC
13668,8,20000,13963,20800,AA
13669,5,80000,71062,79200,CCC
13670,6,40000,34130,41200,BB
13671,6,80000,73681,79200,CCC
13672,1,60000,53893,64800,BBB
13673,7,60000,50741,61800,B
13674,1,20000,10287,21200,AAA
13675,1,80000,75723,79200,AA
13676,6,80000,64565,85600,CCC
13677,1,40000,33697,41200,AA
13678,3,60000,40558,62400,AAA
13679,8,100000,84673,100000,AAA
13680,7,100000,99659,99000,CCC
13681,2,40000,36900,41600,A
13682,3,60000,48250,66000,AA
13683,7,100000,88072,106000,BB
13684,3,60000,45366,66000,AA
13685,5,40000,21759,42000,BBB
13686,8,40000,20612,42800,AA
13687,7,20000,19682,21200,AAA
13688,4,60000,47570,60000,A
13689,2,40000,30651,41200,BB
13690,1,20000,18897,21600,AAA
13691,7,80000,75232,83200,CCC
13692,5,20000,13896,20600,AA
13693,2,40000,37846,40000,AA
13694,5,40000,35932,42800,BBB
13695,4,40000,26416,39600,BBB
13696,3,80000,71919,86400,AA
13697,7,80000,69928,80000,BBB
13698,3,100000,84047,101000,AA
13699,2,40000,32834,41200,AA
13700,3,80000,65978,80000,AA
13701,8,40000,25998,42400,BBB
13702,5,100000,96322,108000,B
13703,1,60000,44945,61200,AAA
13704,6,20000,19616,21200,BBB
13705,1,60000,46123,65400,B
13706,1,60000,59429,61800,CCC
13707,4,100000,89813,99000,AAA
13708,2,80000,75378,86400,BBB
13709,2,80000,72844,80000,AA
13710,6,60000,52064,63600,AA
13711,7,20000,15592,20200,A
13712,8,40000,30234,40400,A
13713,8,80000,61390,88000,BB
13714,5,20000,10367,20800,CCC
13715,2,100000,89368,105000,A
13716,2,100000,80076,103000,AA
13717,8,40000,33982,43600,AAA
13718,4,60000,57877,64800,BB
13719,5,100000,99450,103000,A
13720,4,60000,53986,65400,BBB
13721,2,100000,84332,103000,AAA
13722,2,80000,65816,80000,AA
13723,1,100000,97152,100000,AAA
13724,8,80000,62508,88000,AA
13725,8,20000,13138,21000,B
13726,3,60000,49648,64200,AA
13727,8,100000,80250,110000,BB
13728,4,40000,33929,42400,BBB
13729,4,60000,52299,60600,BB
13730,7,60000,43936,63000,AAA
13731,8,80000,78366,84800,BB
13732,8,40000,22257,40800,AA
13733,8,80000,75214,86400,BB
13734,2,100000,82434,100000,BBB
13735,3,100000,89818,110000,CCC
13736,1,80000,74352,87200,AA
13737,2,80000,73147,84800,A
13738,5,20000,18104,21800,AA
13739,8,40000,29124,41600,BB
13740,7,40000,35308,42000,BBB
13741,2,100000,84502,105000,B
13742,7,60000,59894,63000,AAA
13743,3,100000,93061,108000,B
13744,3,100000,83092,105000,BB
13745,3,60000,57252,61200,AAA
13746,1,80000,72064,84000,AAA
13747,4,20000,18190,21000,AAA
13748,2,80000,73057,88000,AAA
13749,3,40000,22571,43200,CCC
13750,5,60000,51790,60000,CCC
13751,4,20000,13471,20800,BBB
13752,7,100000,90973,102000,CCC
13753,4,100000,84281,100000,AAA
13754,7,80000,71557,86400,BB
13755,4,60000,42621,63000,AA
13756,5,60000,46934,62400,B
13757,5,80000,68016,86400,CCC
13758,4,20000,16680,21200,AA
13759,8,80000,61752,87200,AAA
13760,2,60000,43409,63000,CCC
13761,6,20000,18432,21200,A
13762,4,80000,61222,88000,BBB
13763,2,60000,56072,63000,BBB
13764,3,80000,78977,85600,BB
13765,4,60000,56447,64200,AAA
13766,5,40000,30385,42400,A
13767,3,80000,62086,79200,AA
13768,1,40000,34611,40800,CCC
13769,3,40000,38704,43600,CCC
13770,1,100000,82275,104000,BB
13771,6,100000,92579,108000,A
13772,1,80000,77465,88000,BBB
13773,6,40000,34465,42400,B
13774,4,40000,28762,42400,CCC
13775,1,100000,82751,103000,A
13776,6,40000,21859,41200,AAA
13777,6,80000,61689,80000,CCC
13778,5,40000,20259,40800,A
13779,1,80000,66219,86400,AAA
13780,3,80000,65124,88000,A
13781,2,20000,11307,21000,BBB
13782,8,60000,56826,62400,CCC
13783,7,60000,58401,64200,AAA
13784,2,20000,12293,20000,BBB
13785,4,40000,31209,44000,BBB
13786,4,40000,27700,40400,A
13787,3,60000,53830,62400,AA
13788,7,60000,49066,64200,AA
13789,6,60000,45295,59400,AAA
13790,7,80000,68349,80800,AAA
13791,2,80000,60129,80000,AAA
13792,5,40000,39994,41200,BB
13793,7,100000,89586,99000,AA
13794,3,20000,19633,20800,A
13795,7,80000,67530,84000,B
13796,5,40000,24803,44000,BB
13797,7,100000,84571,104000,A
13798,7,80000,65295,80000,AAA
13799,7,40000,34430,41600,CCC
13800,3,40000,30770,44000,A
13801,3,40000,23163,41200,BBB
13802,8,80000,77652,79200,B
13803,1,80000,78635,86400,A
13804,3,100000,87668,99000,CCC
13805,3,20000,15921,21400,AA
13806,5,40000,28784,42000,B
13807,6,40000,31469,39600,A
13808,6,40000,32326,42000,BBB
13809,2,80000,74662,83200,BBB
13810,7,100000,84556,99000,AA
13811,2,60000,45757,64800,AAA
13812,4,80000,68516,84000,AA
13813,7,60000,55019,61200,BBB
13814,1,60000,54952,62400,AAA
13815,2,40000,31246,43200,BBB
13816,6,40000,24530,39600,AA
13817,4,80000,62857,84000,AAA
13818,1,80000,75621,86400,BBB
13819,2,80000,72465,84800,AAA
13820,1,60000,49436,62400,BBB
13821,3,80000,76067,79200,BB
13822,4,100000,96697,101000,A
13823,5,80000,74662,87200,AAA
13824,6,80000,73703,86400,AA
13825,5,40000,31007,41200,B
13826,5,20000,12415,20600,CCC
13827,1,80000,66937,88000,AA
13828,5,100000,87944,100000,AAA
13829,4,100000,83588,106000,AA
13830,2,80000,62016,79200,BBB
13831,1,60000,40113,66000,AA
13832,1,60000,51058,61200,CCC
13833,2,100000,98371,102000,BBB
13834,4,60000,45467,60000,BBB
13835,6,40000,37644,40000,A
13836,4,80000,66029,80000,CCC
13837,5,60000,57752,64200,BB
13838,1,40000,24533,41600,AAA
13839,3,40000,34132,42800,A
13840,3,40000,38582,40000,AAA
13841,5,60000,45069,59400,B
13842,1,20000,17604,20800,AA
13843,4,100000,92880,102000,BB
13844,4,60000,57965,64200,BB
13845,1,60000,45347,65400,CCC
13846,3,40000,35589,40800,BBB
13847,3,60000,48677,63600,AAA
13848,7,40000,29804,42000,AAA
13849,6,60000,40742,61800,AA
13850,1,40000,22698,40000,CCC
13851,3,100000,89574,102000,BBB
13852,1,80000,75128,83200,AAA
13853,8,40000,27944,39600,CCC
13854,4,40000,32582,42400,AA
13855,8,80000,69370,86400,AA
13856,8,20000,19209,21000,AA
